Region;Regional_Unit;Museum;Month;Year;Visitors
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2017;498
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2017;159
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2017;109
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2017;31
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;1;2018;145
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;2;2018;74
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;3;2018;586
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;4;2018;280
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;5;2018;215
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;6;2018;360
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;7;2018;535
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;8;2018;900
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2018;410
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2018;190
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2018;85
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2018;55
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;1;2019;60
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;2;2019;15
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;3;2019;190
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;4;2019;348
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;5;2019;180
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;6;2019;525
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;7;2019;680
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;8;2019;1241
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2019;303
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2019;275
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2019;141
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2019;83
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;1;2020;28
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;2;2020;39
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;3;2020;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;4;2020;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;5;2020;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;6;2020;18
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;7;2020;168
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;8;2020;379
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2020;115
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2020;60
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2020;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2020;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;1;2021;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;2;2021;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;3;2021;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;4;2021;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;5;2021;19
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;6;2021;186
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;7;2021;581
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;8;2021;829
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2021;360
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2021;130
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2021;125
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2021;27
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;1;2022;0
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;2;2022;15
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;3;2022;101
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;4;2022;142
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;5;2022;269
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;6;2022;518
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;7;2022;750
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;8;2022;990
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2022;570
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2022;285
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2022;145
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2022;40
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;1;2023;30
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;2;2023;60
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;3;2023;95
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;4;2023;385
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;5;2023;215
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;6;2023;500
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;7;2023;1028
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;8;2023;1339
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2023;540
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2023;300
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2023;250
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2023;70
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;1;2024;35
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;2;2024;65
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;3;2024;572
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;4;2024;523
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;5;2024;467
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;6;2024;828
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;7;2024;1080
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;8;2024;1715
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2024;1025
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2024;619
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2024;126
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2024;53
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;1;2025;63
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;2;2025;90
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;3;2025;332
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;4;2025;607
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;5;2025;245
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;6;2025;500
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;7;2025;920
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;8;2025;1415
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;9;2025;840
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;10;2025;335
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;11;2025;133
Βορείου Αιγαίου;Χίου;Μουσειακή Συλλογή της Νέας Μονής Χίου;12;2025;63
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;1;1998;0
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;2;1998;19
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;3;1998;24
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;4;1998;123
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;5;1998;199
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;6;1998;288
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;7;1998;502
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;8;1998;652
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;9;1998;386
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;10;1998;65
Βορείου Αιγαίου;Χίου;Παλατάκι Ιουστινιανού;11;1998;15
